	x	y	gene	style
403	5466	0.0010626286273913	#8da0cb	piN
404	5469	0.0010596692987184199	#8da0cb	piN
405	5472	0.00106411449876232	#8da0cb	piN
406	5475	0.00107311772831475	#8da0cb	piN
407	5478	0.00107009977178826	#8da0cb	piN
408	5481	0.0010761527558126802	#8da0cb	piN
409	5484	0.00017980995842882	#8da0cb	piN
410	5487	0.000179301413882557	#8da0cb	piN
411	5490	0.000179301413882557	#8da0cb	piN
412	5493	0.000180321395904276	#8da0cb	piN
413	5496	0.000181353048948756	#8da0cb	piN
414	5499	0.000181353048948756	#8da0cb	piN
415	5502	0.00018161280931538898	#8da0cb	piN
416	5505	0.00018161280931538898	#8da0cb	piN
417	5508	0.000181134179961483	#8da0cb	piN
418	5511	0.000181134179961483	#8da0cb	piN
419	5514	0.000181653189073121	#8da0cb	piN
420	5517	0.000181653189073121	#8da0cb	piN
421	5520	0.000181653189073121	#8da0cb	piN
422	5523	0.000183228216724044	#8da0cb	piN
423	5526	0.000183228216724044	#8da0cb	piN
424	5529	0.000183493380568796	#8da0cb	piN
425	5532	0.000183493380568796	#8da0cb	piN
426	5535	0.00018456175541927	#8da0cb	piN
427	5538	0.000184026017377414	#8da0cb	piN
428	5541	0.000183493380568796	#8da0cb	piN
429	5544	0.000182437303558329	#8da0cb	piN
430	5547	0.000182437303558329	#8da0cb	piN
431	5550	0.000182437303558329	#8da0cb	piN
432	5553	0.00018296381814291202	#8da0cb	piN
433	5556	0.000182437303558329	#8da0cb	piN
434	5559	0.000182437303558329	#8da0cb	piN
435	5562	0.00018139331326614899	#8da0cb	piN
436	5565	0.00018191381057824698	#8da0cb	piN
437	5568	0.00018191381057824698	#8da0cb	piN
438	5571	0.00018139331326614899	#8da0cb	piN
439	5574	0.000180618128166721	#8da0cb	piN
440	5577	0.00018139331326614899	#8da0cb	piN
441	5580	0.00018296381814291202	#8da0cb	piN
442	5583	0.000182175180995745	#8da0cb	piN
443	5586	0.000180618128166721	#8da0cb	piN
444	5589	0.000181653189073121	#8da0cb	piN
445	5592	0.00018139331326614899	#8da0cb	piN
446	5595	0.00018296381814291202	#8da0cb	piN
447	5598	0.00018191381057824698	#8da0cb	piN
448	5601	0.0	#8da0cb	piN
449	5604	0.0	#8da0cb	piN
450	5607	0.0	#8da0cb	piN
451	5610	0.0	#8da0cb	piN
452	5613	0.0	#8da0cb	piN
453	5616	0.0	#8da0cb	piN
454	5619	0.0	#8da0cb	piN
455	5622	0.0	#8da0cb	piN
456	5625	0.0	#8da0cb	piN
457	5628	0.0	#8da0cb	piN
458	5631	0.0	#8da0cb	piN
459	5634	0.0	#8da0cb	piN
460	5637	0.0	#8da0cb	piN
461	5640	0.0	#8da0cb	piN
462	5643	0.0	#8da0cb	piN
463	5646	0.0	#8da0cb	piN
464	5649	0.0	#8da0cb	piN
465	5652	0.0	#8da0cb	piN
466	5655	0.0	#8da0cb	piN
467	5658	0.0	#8da0cb	piN
468	5661	0.0	#8da0cb	piN
469	5664	0.0	#8da0cb	piN
470	5667	0.0	#8da0cb	piN
471	5670	0.0	#8da0cb	piN
472	5673	0.0	#8da0cb	piN
473	5676	0.0	#8da0cb	piN
474	5679	0.0	#8da0cb	piN
475	5682	0.0	#8da0cb	piN
476	5685	0.0	#8da0cb	piN
477	5688	0.0	#8da0cb	piN
478	5691	0.0	#8da0cb	piN
479	5694	0.0	#8da0cb	piN
480	5697	0.0	#8da0cb	piN
481	5700	0.0	#8da0cb	piN
482	5703	0.0	#8da0cb	piN
483	5706	0.0	#8da0cb	piN
484	5709	0.0	#8da0cb	piN
485	5712	0.0	#8da0cb	piN
486	5715	0.0	#8da0cb	piN
487	5718	0.0	#8da0cb	piN
488	5721	0.0	#8da0cb	piN
489	5724	0.0	#8da0cb	piN
490	5727	0.0	#8da0cb	piN
491	5730	0.0	#8da0cb	piN
492	5733	0.0	#8da0cb	piN
493	5736	0.0	#8da0cb	piN
494	5739	0.0	#8da0cb	piN
495	5742	0.0	#8da0cb	piN
496	5745	0.0	#8da0cb	piN
497	5748	0.0	#8da0cb	piN
498	5751	0.0	#8da0cb	piN
499	5754	0.0	#8da0cb	piN
500	5757	0.0	#8da0cb	piN
501	5760	0.0	#8da0cb	piN
502	5763	0.0	#8da0cb	piN
503	5766	0.0	#8da0cb	piN
504	5769	0.000317338846589676	#8da0cb	piN
505	5772	0.000318246777040482	#8da0cb	piN
506	5775	0.000318246777040482	#8da0cb	piN
507	5778	0.000318246777040482	#8da0cb	piN
508	5781	0.00031870269330020097	#8da0cb	piN
509	5784	0.000318246777040482	#8da0cb	piN
510	5787	0.00032007831358680296	#8da0cb	piN
511	5790	0.000318246777040482	#8da0cb	piN
512	5793	0.000317338846589676	#8da0cb	piN
513	5796	0.00032007831358680296	#8da0cb	piN
514	5799	0.000321931053448838	#8da0cb	piN
515	5802	0.000321931053448838	#8da0cb	piN
516	5805	0.0003233347454821	#8da0cb	piN
517	5808	0.0003233347454821	#8da0cb	piN
518	5811	0.00032146586056566604	#8da0cb	piN
519	5814	0.0003233347454821	#8da0cb	piN
520	5817	0.00032522548749417004	#8da0cb	piN
521	5820	0.00032522548749417004	#8da0cb	piN
522	5823	0.00032522548749417004	#8da0cb	piN
523	5826	0.000327138472293896	#8da0cb	piN
524	5829	0.000327138472293896	#8da0cb	piN
525	5832	0.000326179175086387	#8da0cb	piN
526	5835	0.000324277360456255	#8da0cb	piN
527	5838	0.00032146586056566604	#8da0cb	piN
528	5841	0.00032146586056566604	#8da0cb	piN
529	5844	0.000320539496420839	#8da0cb	piN
530	5847	0.00031870269330020097	#8da0cb	piN
531	5850	0.000316886821282183	#8da0cb	piN
532	5853	0.000317338846589676	#8da0cb	piN
533	5856	0.00031915991771356097	#8da0cb	piN
534	5859	0.000317792163328335	#8da0cb	piN
535	5862	0.00031961845591885	#8da0cb	piN
536	5865	0.00032146586056566604	#8da0cb	piN
537	5868	0.00032239759464334	#8da0cb	piN
538	5871	0.000324277360456255	#8da0cb	piN
539	5874	0.000326179175086387	#8da0cb	piN
540	5877	0.000324277360456255	#8da0cb	piN
541	5880	0.00032380536696981	#8da0cb	piN
542	5883	0.000322865490019581	#8da0cb	piN
543	5886	0.000321002010157296	#8da0cb	piN
544	5889	0.000321002010157296	#8da0cb	piN
545	5892	0.00031915991771356097	#8da0cb	piN
546	5895	0.000318246777040482	#8da0cb	piN
547	5898	0.000318246777040482	#8da0cb	piN
548	5901	0.000321002010157296	#8da0cb	piN
549	5904	0.00031915991771356097	#8da0cb	piN
550	5907	0.000318246777040482	#8da0cb	piN
551	5910	0.000316886821282183	#8da0cb	piN
552	5913	0.000316886821282183	#8da0cb	piN
553	5916	0.000315091524616375	#8da0cb	piN
554	5919	0.0	#8da0cb	piN
555	5922	0.0	#8da0cb	piN
556	5925	0.0	#8da0cb	piN
557	5928	0.0	#8da0cb	piN
558	5931	0.0	#8da0cb	piN
559	5934	0.0	#8da0cb	piN
560	5937	0.0	#8da0cb	piN
561	5940	0.0	#8da0cb	piN
562	5943	0.0	#8da0cb	piN
563	5946	0.0	#8da0cb	piN
564	5949	0.0	#8da0cb	piN
565	5952	0.0	#8da0cb	piN
566	5955	0.0	#8da0cb	piN
567	5958	0.0	#8da0cb	piN
568	5961	0.0	#8da0cb	piN
569	5964	0.0	#8da0cb	piN
570	5967	0.0	#8da0cb	piN
571	5970	0.0	#8da0cb	piN
572	5973	0.0	#8da0cb	piN
573	5976	0.0007705991428322839	#8da0cb	piN
574	5979	0.0007748100671100559	#8da0cb	piN
575	5982	0.000781213456094437	#8da0cb	piN
576	5985	0.000781213456094437	#8da0cb	piN
577	5988	0.000787723568228557	#8da0cb	piN
578	5991	0.000787723568228557	#8da0cb	piN
579	5994	0.000789917784296046	#8da0cb	piN
580	5997	0.000789917784296046	#8da0cb	piN
581	6000	0.000796574394837866	#8da0cb	piN
582	6003	0.000797694752636513	#8da0cb	piN
583	6006	0.000795457179697842	#8da0cb	piN
584	6009	0.000798818266372621	#8da0cb	piN
585	6012	0.00079434309401199	#8da0cb	piN
586	6015	0.00079434309401199	#8da0cb	piN
587	6018	0.000795457179697841	#8da0cb	piN
588	6021	0.00079434309401199	#8da0cb	piN
589	6024	0.00079434309401199	#8da0cb	piN
590	6027	0.000796574394837867	#8da0cb	piN
591	6030	0.000803344148901644	#8da0cb	piN
592	6033	0.000805626376597388	#8da0cb	piN
593	6036	0.000805626376597388	#8da0cb	piN
594	6039	0.0008102299558922299	#8da0cb	piN
595	6042	0.000817234825827898	#8da0cb	piN
596	6045	0.0008148864498916111	#8da0cb	piN
597	6048	0.0008148864498916111	#8da0cb	piN
598	6051	0.0008102299558922299	#8da0cb	piN
599	6054	0.000817234825827898	#8da0cb	piN
600	6057	0.000817234825827898	#8da0cb	piN
601	6060	0.000817234825827898	#8da0cb	piN
602	6063	0.000817234825827898	#8da0cb	piN
603	6066	0.000821972419021103	#8da0cb	piN
604	6069	0.000821972419021103	#8da0cb	piN
605	6072	0.00082676526111452	#8da0cb	piN
606	6075	0.00082676526111452	#8da0cb	piN
607	6078	0.0008243618737275599	#8da0cb	piN
608	6081	0.000819596776191562	#8da0cb	piN
609	6084	0.0008243618737275599	#8da0cb	piN
610	6087	0.000829182703398481	#8da0cb	piN
611	6090	0.000829182703398481	#8da0cb	piN
612	6093	0.00083406024871259	#8da0cb	piN
613	6096	0.000837756232089455	#8da0cb	piN
614	6099	0.000837756232089455	#8da0cb	piN
615	6102	0.0008452473459382429	#8da0cb	piN
616	6105	0.000847774243833425	#8da0cb	piN
617	6108	0.000852873637781295	#8da0cb	piN
618	6111	0.000850316295539072	#8da0cb	piN
619	6114	0.000858034749053799	#8da0cb	piN
620	6117	0.000852873637781295	#8da0cb	piN
621	6120	0.000855446408935989	#8da0cb	piN
622	6123	0.000855446408935989	#8da0cb	piN
623	6126	0.0	#8da0cb	piN
624	6129	0.0	#8da0cb	piN
625	6132	0.0	#8da0cb	piN
626	6135	0.0	#8da0cb	piN
627	6138	0.0	#8da0cb	piN
628	6141	0.0	#8da0cb	piN
629	6144	0.0	#8da0cb	piN
630	6147	0.0	#8da0cb	piN
631	6150	0.0	#8da0cb	piN
632	6153	0.0	#8da0cb	piN
633	6156	0.0	#8da0cb	piN
634	6159	0.0	#8da0cb	piN
635	6162	0.0	#8da0cb	piN
636	6165	0.0	#8da0cb	piN
637	6168	0.0	#8da0cb	piN
638	6171	0.000385250914080548	#8da0cb	piN
639	6174	0.000385250914080548	#8da0cb	piN
640	6177	0.000385250914080548	#8da0cb	piN
641	6180	0.00038179529950017204	#8da0cb	piN
642	6183	0.000379525791824484	#8da0cb	piN
643	6186	0.00038009063548273103	#8da0cb	piN
644	6189	0.000381225381757621	#8da0cb	piN
645	6192	0.00038009063548273103	#8da0cb	piN
646	6195	0.00038009063548273103	#8da0cb	piN
647	6198	0.00038009063548273103	#8da0cb	piN
648	6201	0.000382366923805555	#8da0cb	piN
649	6204	0.000377841288950977	#8da0cb	piN
650	6207	0.000377841288950977	#8da0cb	piN
651	6210	0.000376726569823294	#8da0cb	piN
652	6213	0.000376726569823294	#8da0cb	piN
653	6216	0.00037451674789685803	#8da0cb	piN
654	6219	0.000376726569823294	#8da0cb	piN
655	6222	0.000376726569823294	#8da0cb	piN
656	6225	0.000375618408706077	#8da0cb	piN
657	6228	0.000373421530368137	#8da0cb	piN
658	6231	0.000373421530368137	#8da0cb	piN
659	6234	0.000373421530368137	#8da0cb	piN
660	6237	0.000371250200358161	#8da0cb	piN
661	6240	0.000373421530368137	#8da0cb	piN
662	6243	0.000373421530368137	#8da0cb	piN
663	6246	0.000371790662112789	#8da0cb	piN
664	6249	0.000373968337260558	#8da0cb	piN
665	6252	0.000373968337260558	#8da0cb	piN
666	6255	0.000372332699757542	#8da0cb	piN
667	6258	0.000378962624476579	#8da0cb	piN
0	6259	0.0	#e78ac3	piN
1	6262	0.0	#e78ac3	piN
2	6265	0.0	#e78ac3	piN
3	6268	0.0	#e78ac3	piN
4	6271	0.0	#e78ac3	piN
5	6274	0.0	#e78ac3	piN
6	6277	0.0	#e78ac3	piN
7	6280	0.0	#e78ac3	piN
8	6283	0.0	#e78ac3	piN
9	6286	0.0	#e78ac3	piN
10	6289	0.0	#e78ac3	piN
11	6292	0.0	#e78ac3	piN
12	6295	0.0	#e78ac3	piN
13	6298	0.0	#e78ac3	piN
14	6301	0.0	#e78ac3	piN
15	6304	0.0	#e78ac3	piN
16	6307	0.0	#e78ac3	piN
17	6310	0.0	#e78ac3	piN
18	6313	0.0	#e78ac3	piN
19	6316	0.0	#e78ac3	piN
20	6319	0.0	#e78ac3	piN
21	6322	0.0	#e78ac3	piN
22	6325	0.0	#e78ac3	piN
23	6328	0.0	#e78ac3	piN
24	6331	0.0	#e78ac3	piN
25	6334	0.0	#e78ac3	piN
26	6337	0.0	#e78ac3	piN
27	6340	0.0	#e78ac3	piN
28	6343	0.0	#e78ac3	piN
29	6346	0.00108903982116806	#e78ac3	piN
30	6349	0.00109561883770984	#e78ac3	piN
31	6352	0.00109561883770984	#e78ac3	piN
32	6355	0.00109561883770984	#e78ac3	piN
33	6358	0.00109561883770984	#e78ac3	piN
34	6361	0.0010906771568019	#e78ac3	piN
35	6364	0.0010906771568019	#e78ac3	piN
36	6367	0.0010841571778426099	#e78ac3	piN
37	6370	0.00108092633317656	#e78ac3	piN
38	6373	0.0010841571778426099	#e78ac3	piN
39	6376	0.0010841571778426099	#e78ac3	piN
40	6379	0.0010793181211635802	#e78ac3	piN
41	6382	0.0010793181211635802	#e78ac3	piN
42	6385	0.0010793181211635802	#e78ac3	piN
43	6388	0.0010793181211635802	#e78ac3	piN
44	6391	0.00107611601082019	#e78ac3	piN
45	6394	0.00107293284425327	#e78ac3	piN
46	6397	0.00107611601082019	#e78ac3	piN
47	6400	0.00106976845385074	#e78ac3	piN
48	6403	0.00106662267397206	#e78ac3	piN
49	6406	0.00107771468746626	#e78ac3	piN
50	6409	0.00107134831242986	#e78ac3	piN
51	6412	0.00107134831242986	#e78ac3	piN
52	6415	0.00107134831242986	#e78ac3	piN
53	6418	0.00106038629290874	#e78ac3	piN
54	6421	0.00106038629290874	#e78ac3	piN
55	6424	0.00106193854132121	#e78ac3	piN
56	6427	0.00106505671174845	#e78ac3	piN
57	6430	0.00106505671174845	#e78ac3	piN
58	6433	0.0010681932478722401	#e78ac3	piN
59	6436	0.00106505671174845	#e78ac3	piN
60	6439	0.00106349534091929	#e78ac3	piN
61	6442	0.00106349534091929	#e78ac3	piN
62	6445	0.00106349534091929	#e78ac3	piN
63	6448	0.00105729537004306	#e78ac3	piN
64	6451	0.00105729537004306	#e78ac3	piN
65	6454	0.00106038629290874	#e78ac3	piN
66	6457	0.00106349534091929	#e78ac3	piN
67	6460	0.00106038629290874	#e78ac3	piN
68	6463	0.00106038629290874	#e78ac3	piN
69	6466	0.00105729537004306	#e78ac3	piN
70	6469	0.00105729537004306	#e78ac3	piN
71	6472	0.00106193854132121	#e78ac3	piN
72	6475	0.00106038629290874	#e78ac3	piN
73	6478	0.00106038629290874	#e78ac3	piN
74	6481	0.00106038629290874	#e78ac3	piN
75	6484	0.00105729537004306	#e78ac3	piN
76	6487	0.00105422241428381	#e78ac3	piN
77	6490	0.00104812978106433	#e78ac3	piN
78	6493	0.00104510979658175	#e78ac3	piN
79	6496	0.0	#e78ac3	piN
80	6499	0.0	#e78ac3	piN
81	6502	0.0	#e78ac3	piN
82	6505	0.0	#e78ac3	piN
83	6508	0.0	#e78ac3	piN
84	6511	0.0	#e78ac3	piN
85	6514	0.0	#e78ac3	piN
86	6517	0.0	#e78ac3	piN
87	6520	0.0	#e78ac3	piN
88	6523	0.0	#e78ac3	piN
89	6526	0.000799411622348514	#e78ac3	piN
90	6529	0.0008040449135808049	#e78ac3	piN
91	6532	0.00482374338256486	#e78ac3	piN
92	6535	0.00482374338256486	#e78ac3	piN
93	6538	0.00784519799120132	#e78ac3	piN
94	6541	0.00786799896732667	#e78ac3	piN
95	6544	0.00784519799120132	#e78ac3	piN
96	6547	0.00786799896732667	#e78ac3	piN
97	6550	0.0078794492286167	#e78ac3	piN
98	6553	0.0078794492286167	#e78ac3	piN
99	6556	0.0078338469883039	#e78ac3	piN
100	6559	0.0078794492286167	#e78ac3	piN
101	6562	0.0086809757226546	#e78ac3	piN
102	6565	0.00873179074732142	#e78ac3	piN
103	6568	0.008783204177237509	#e78ac3	piN
104	6571	0.00873179074732142	#e78ac3	piN
105	6574	0.00877029414204931	#e78ac3	piN
106	6577	0.00877029414204931	#e78ac3	piN
107	6580	0.00871903130055059	#e78ac3	piN
108	6583	0.008643250900186559	#e78ac3	piN
109	6586	0.008643250900186559	#e78ac3	piN
110	6589	0.00861828264828544	#e78ac3	piN
111	6592	0.00861828264828544	#e78ac3	piN
112	6595	0.0086936239505002	#e78ac3	piN
113	6598	0.0087445875932189	#e78ac3	piN
114	6601	0.00915163872214367	#e78ac3	piN
115	6604	0.00915163872214367	#e78ac3	piN
116	6607	0.00907186725898671	#e78ac3	piN
117	6610	0.0133754616064147	#e78ac3	piN
118	6613	0.0134534140815018	#e78ac3	piN
119	6616	0.0137720184962629	#e78ac3	piN
120	6619	0.0136919880886367	#e78ac3	piN
121	6622	0.0137119083642306	#e78ac3	piN
122	6625	0.0137119083642306	#e78ac3	piN
123	6628	0.0135932486382631	#e78ac3	piN
124	6631	0.0135932486382631	#e78ac3	piN
125	6634	0.0135152765588003	#e78ac3	piN
126	6637	0.0135541504632323	#e78ac3	piN
127	6640	0.0136325730302937	#e78ac3	piN
128	6643	0.0136325730302937	#e78ac3	piN
129	6646	0.0136325730302937	#e78ac3	piN
130	6649	0.0136325730302937	#e78ac3	piN
131	6652	0.0137318866877198	#e78ac3	piN
132	6655	0.0136523206721019	#e78ac3	piN
133	6658	0.0136523206721019	#e78ac3	piN
134	6661	0.0136523206721019	#e78ac3	piN
135	6664	0.0136523206721019	#e78ac3	piN
136	6667	0.0137720184962629	#e78ac3	piN
137	6670	0.0137318866877198	#e78ac3	piN
138	6673	0.0137720184962629	#e78ac3	piN
139	6676	0.0128698620664498	#e78ac3	piN
140	6679	0.0128698620664498	#e78ac3	piN
141	6682	0.00884227258348338	#e78ac3	piN
142	6685	0.00879110154253742	#e78ac3	piN
143	6688	0.00576875786850447	#e78ac3	piN
144	6691	0.00576875786850447	#e78ac3	piN
145	6694	0.005802142198416221	#e78ac3	piN
146	6697	0.005802142198416221	#e78ac3	piN
147	6700	0.00582743512383639	#e78ac3	piN
148	6703	0.00584441993997392	#e78ac3	piN
149	6706	0.00581897968248975	#e78ac3	piN
150	6709	0.00578540187327068	#e78ac3	piN
151	6712	0.00498983790942539	#e78ac3	piN
152	6715	0.00496120182386197	#e78ac3	piN
153	6718	0.00497547866364287	#e78ac3	piN
154	6721	0.00500428027674644	#e78ac3	piN
155	6724	0.00500428027674644	#e78ac3	piN
156	6727	0.00497547866364287	#e78ac3	piN
157	6730	0.00500428027674644	#e78ac3	piN
158	6733	0.00550907228144053	#e78ac3	piN
159	6736	0.00550907228144053	#e78ac3	piN
160	6739	0.00557378972380694	#e78ac3	piN
161	6742	0.00557378972380694	#e78ac3	piN
162	6745	0.00555746823120428	#e78ac3	piN
163	6748	0.00555746823120428	#e78ac3	piN
164	6751	0.0055847933238233	#e78ac3	piN
165	6754	0.0055520903833366	#e78ac3	piN
166	6757	0.0055847933238233	#e78ac3	piN
167	6760	0.0011832152930698401	#e78ac3	piN
168	6763	0.0011832152930698401	#e78ac3	piN
169	6766	0.0008964910176981211	#e78ac3	piN
170	6769	0.0008964910176981211	#e78ac3	piN
171	6772	0.0008964910176981211	#e78ac3	piN
172	6775	0.0008964910176981211	#e78ac3	piN
173	6778	0.0014032598341448	#e78ac3	piN
174	6781	0.0014032598341448	#e78ac3	piN
175	6784	0.0014032598341448	#e78ac3	piN
176	6787	0.0014032598341448	#e78ac3	piN
177	6790	0.0014032598341448	#e78ac3	piN
178	6793	0.00141159828045445	#e78ac3	piN
179	6796	0.00141791743896771	#e78ac3	piN
180	6799	0.00141791743896771	#e78ac3	piN
181	6802	0.00141159828045445	#e78ac3	piN
182	6805	0.00142003641652075	#e78ac3	piN
183	6808	0.00142003641652075	#e78ac3	piN
184	6811	0.00142003641652075	#e78ac3	piN
185	6814	0.00142429342855985	#e78ac3	piN
186	6817	0.00142003641652075	#e78ac3	piN
187	6820	0.00142429342855985	#e78ac3	piN
188	6823	0.0014221617368775099	#e78ac3	piN
189	6826	0.0014307270193556901	#e78ac3	piN
190	6829	0.0014221617368775099	#e78ac3	piN
191	6832	0.00141791743896771	#e78ac3	piN
192	6835	0.00141791743896771	#e78ac3	piN
193	6838	0.0014136983990339698	#e78ac3	piN
194	6841	0.00141791743896771	#e78ac3	piN
195	6844	0.0014053351965630401	#e78ac3	piN
196	6847	0.00140950439227846	#e78ac3	piN
197	6850	0.0014011905923701	#e78ac3	piN
198	6853	0.0014011905923701	#e78ac3	piN
199	6856	0.0014011905923701	#e78ac3	piN
200	6859	0.0014011905923701	#e78ac3	piN
201	6862	0.0014011905923701	#e78ac3	piN
202	6865	0.00140950439227846	#e78ac3	piN
203	6868	0.0014053351965630401	#e78ac3	piN
204	6871	0.00139707036276403	#e78ac3	piN
205	6874	0.00138890217225345	#e78ac3	piN
206	6877	0.00138890217225345	#e78ac3	piN
207	6880	0.00138082893976413	#e78ac3	piN
208	6883	0.0008951620718786881	#e78ac3	piN
209	6886	0.000900426556654525	#e78ac3	piN
210	6889	0.0008925528469288241	#e78ac3	piN
211	6892	0.0008899587885472461	#e78ac3	piN
212	6895	0.0008899587885472461	#e78ac3	piN
213	6898	0.0008899587885472461	#e78ac3	piN
214	6901	0.00048815621023014103	#e78ac3	piN
215	6904	0.000490994088563376	#e78ac3	piN
216	6907	0.000490994088563376	#e78ac3	piN
217	6910	0.000490994088563376	#e78ac3	piN
218	6913	0.00048815621023014103	#e78ac3	piN
219	6916	0.000492425437227755	#e78ac3	piN
220	6919	0.000494588176481589	#e78ac3	piN
221	6922	0.000494588176481589	#e78ac3	piN
222	6925	0.000494588176481589	#e78ac3	piN
223	6928	0.0	#e78ac3	piN
224	6931	0.0	#e78ac3	piN
225	6934	0.0	#e78ac3	piN
226	6937	0.0	#e78ac3	piN
227	6940	0.0	#e78ac3	piN
228	6943	0.0	#e78ac3	piN
229	6946	0.0	#e78ac3	piN
230	6949	0.0	#e78ac3	piN
231	6952	0.0	#e78ac3	piN
232	6955	0.0	#e78ac3	piN
233	6958	0.0	#e78ac3	piN
234	6961	0.0	#e78ac3	piN
235	6964	0.0	#e78ac3	piN
236	6967	0.0	#e78ac3	piN
237	6970	0.0	#e78ac3	piN
238	6973	0.0	#e78ac3	piN
239	6976	0.0	#e78ac3	piN
240	6979	0.0	#e78ac3	piN
241	6982	0.0	#e78ac3	piN
242	6985	0.0	#e78ac3	piN
243	6988	0.0	#e78ac3	piN
244	6991	0.0	#e78ac3	piN
245	6994	0.0	#e78ac3	piN
246	6997	0.0	#e78ac3	piN
247	7000	0.0	#e78ac3	piN
248	7003	0.0	#e78ac3	piN
249	7006	0.0	#e78ac3	piN
250	7009	0.0	#e78ac3	piN
251	7012	0.0	#e78ac3	piN
252	7015	0.0	#e78ac3	piN
253	7018	0.0	#e78ac3	piN
254	7021	0.0	#e78ac3	piN
255	7024	0.0	#e78ac3	piN
256	7027	0.0	#e78ac3	piN
257	7030	0.0	#e78ac3	piN
258	7033	0.0	#e78ac3	piN
259	7036	0.0	#e78ac3	piN
260	7039	0.00039537245358371297	#e78ac3	piN
261	7042	0.00039649726852989704	#e78ac3	piN
262	7045	0.00039649726852989704	#e78ac3	piN
263	7048	0.000394254002512755	#e78ac3	piN
264	7051	0.00039481243594407595	#e78ac3	piN
265	7054	0.00039481243594407595	#e78ac3	piN
266	7057	0.000394254002512755	#e78ac3	piN
267	7060	0.00039649726852989704	#e78ac3	piN
268	7063	0.000398766208550097	#e78ac3	piN
269	7066	0.00039537245358371297	#e78ac3	piN
270	7069	0.000393697146577002	#e78ac3	piN
271	7072	0.000392588140530307	#e78ac3	piN
272	7075	0.000392588140530307	#e78ac3	piN
273	7078	0.000393697146577002	#e78ac3	piN
274	7081	0.000398196542537882	#e78ac3	piN
275	7084	0.000399337506843148	#e78ac3	piN
276	7087	0.000400485028414537	#e78ac3	piN
277	7090	0.000402799970775314	#e78ac3	piN
278	7093	0.00040514183107052	#e78ac3	piN
279	7096	0.000401639163943109	#e78ac3	piN
280	7099	0.000399337506843148	#e78ac3	piN
281	7102	0.000399337506843148	#e78ac3	piN
282	7105	0.000399337506843148	#e78ac3	piN
283	7108	0.000401639163943109	#e78ac3	piN
284	7111	0.000399337506843148	#e78ac3	piN
285	7114	0.000400485028414537	#e78ac3	piN
286	7117	0.000402218729836245	#e78ac3	piN
287	7120	0.000402218729836245	#e78ac3	piN
288	7123	0.000402218729836245	#e78ac3	piN
289	7126	0.000403967506922489	#e78ac3	piN
290	7129	0.00040573155717105896	#e78ac3	piN
291	7132	0.00040691617485623	#e78ac3	piN
292	7135	0.00040691617485623	#e78ac3	piN
293	7138	0.000409306284547016	#e78ac3	piN
294	7141	0.000409306284547016	#e78ac3	piN
295	7144	0.000408107730273086	#e78ac3	piN
296	7147	0.000408107730273086	#e78ac3	piN
297	7150	0.000409306284547016	#e78ac3	piN
298	7153	0.000408107730273086	#e78ac3	piN
299	7156	0.000409306284547016	#e78ac3	piN
300	7159	0.000409306284547016	#e78ac3	piN
301	7162	0.000408107730273086	#e78ac3	piN
302	7165	0.000408107730273086	#e78ac3	piN
303	7168	0.00040691617485623	#e78ac3	piN
304	7171	0.00040691617485623	#e78ac3	piN
305	7174	0.000409306284547016	#e78ac3	piN
306	7177	0.000411724637779199	#e78ac3	piN
307	7180	0.000412944562631878	#e78ac3	piN
308	7183	0.000412944562631878	#e78ac3	piN
309	7186	0.000414171738152329	#e78ac3	piN
310	7189	0.0	#e78ac3	piN
311	7192	0.0	#e78ac3	piN
312	7195	0.0	#e78ac3	piN
313	7198	0.0	#e78ac3	piN
314	7201	0.0	#e78ac3	piN
315	7204	0.0	#e78ac3	piN
316	7207	0.0	#e78ac3	piN
317	7210	0.0	#e78ac3	piN
318	7213	0.0	#e78ac3	piN
319	7216	0.0	#e78ac3	piN
320	7219	0.0	#e78ac3	piN
321	7222	0.0	#e78ac3	piN
322	7225	0.0	#e78ac3	piN
323	7228	0.0	#e78ac3	piN
324	7231	0.0	#e78ac3	piN
325	7234	0.0	#e78ac3	piN
326	7237	0.0	#e78ac3	piN
327	7240	0.0	#e78ac3	piN
328	7243	0.0	#e78ac3	piN
329	7246	0.0	#e78ac3	piN
330	7249	0.0	#e78ac3	piN
331	7252	0.0	#e78ac3	piN
332	7255	0.0	#e78ac3	piN
333	7258	0.0	#e78ac3	piN
334	7261	0.0	#e78ac3	piN
335	7264	0.0	#e78ac3	piN
336	7267	0.0	#e78ac3	piN
337	7270	0.0	#e78ac3	piN
338	7273	0.0	#e78ac3	piN
339	7276	0.0	#e78ac3	piN
340	7279	0.0	#e78ac3	piN
341	7282	0.0	#e78ac3	piN
342	7285	0.0	#e78ac3	piN
343	7288	0.0	#e78ac3	piN
344	7291	0.0	#e78ac3	piN
345	7294	0.0	#e78ac3	piN
346	7297	0.0	#e78ac3	piN
347	7300	0.0	#e78ac3	piN
348	7303	0.0	#e78ac3	piN
349	7306	0.0	#e78ac3	piN
350	7309	0.0	#e78ac3	piN
351	7312	0.0	#e78ac3	piN
352	7315	0.0	#e78ac3	piN
353	7318	0.0	#e78ac3	piN
354	7321	0.0	#e78ac3	piN
355	7324	0.0	#e78ac3	piN
356	7327	0.0	#e78ac3	piN
357	7330	0.0	#e78ac3	piN
358	7333	0.0	#e78ac3	piN
